Description,country,commodity,fac_name,latitude,longitude,capacity,symbol,Company_Type,Volume,Close,Date
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,433641.0,14.61,2020-12-16
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,662068.0,14.39,2020-12-15
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,483896.0,14.12,2020-12-14
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,472404.0,14.22,2020-12-11
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,271454.0,14.23,2020-12-10
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,428905.0,13.8,2020-12-09
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,763922.0,13.91,2020-12-08
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,229594.0,13.56,2020-12-07
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,478783.0,13.69,2020-12-04
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,1406166.0,13.82,2020-12-03
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,1007438.0,12.8,2020-12-02
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,407713.0,13.01,2020-12-01
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,586731.0,12.73,2020-11-30
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,192084.0,13.06,2020-11-27
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,235739.0,13.2,2020-11-25
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,365010.0,13.17,2020-11-24
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,499817.0,12.99,2020-11-23
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,622678.0,13.47,2020-11-20
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,261734.0,13.07,2020-11-19
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,280522.0,12.86,2020-11-18
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,506065.0,12.93,2020-11-17
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,285624.0,12.7,2020-11-16
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,245582.0,12.64,2020-11-13
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,290301.0,12.15,2020-11-12
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,381395.0,12.25,2020-11-11
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,546134.0,12.43,2020-11-10
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,552129.0,12.27,2020-11-09
Companhia Brasileira de Alum�nio (CBA) (private: 100%),Brazil,Aluminum,"Sorocaba, S�o Paulo State",-23.483,-47.45,340 (metal),CBD,Public,211931.0,12.25,2020-11-06
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1936943.0,5.63,2021-04-01
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3473239.0,5.82,2021-03-31
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3308460.0,5.83,2021-03-30
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,2467948.0,5.79,2021-03-29
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,4012545.0,5.49,2021-03-26
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3123632.0,5.17,2021-03-25
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3669675.0,5.05,2021-03-24
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,2944606.0,5.32,2021-03-23
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,4703572.0,5.35,2021-03-22
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3213300.0,5.08,2021-03-19
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1123211.0,4.46,2021-03-18
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1150312.0,4.45,2021-03-17
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,778724.0,4.36,2021-03-16
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1781944.0,4.4,2021-03-15
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1659200.0,4.46,2021-03-12
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1895500.0,4.47,2021-03-11
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3263000.0,4.3,2021-03-10
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,4958800.0,4.01,2021-03-09
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,7203400.0,3.87,2021-03-08
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1369400.0,17.05,2021-03-05
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,905731.0,16.69,2021-03-04
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1821483.0,16.4,2021-03-03
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1928731.0,16.55,2021-03-02
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,3394978.0,16.51,2021-03-01
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,2480900.0,14.97,2021-02-26
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,2344649.0,15.38,2021-02-25
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,311572.0,16.51,2021-02-24
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,782569.0,16.45,2021-02-23
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,651382.0,16.32,2021-02-22
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,562078.0,16.5,2021-02-19
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,293396.0,15.82,2021-02-18
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,459217.0,16.16,2021-02-17
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,128679.0,16.51,2021-02-16
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,277406.0,16.45,2021-02-12
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,326335.0,16.24,2021-02-11
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,468629.0,16.15,2021-02-10
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,361279.0,16.24,2021-02-09
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,446996.0,16.3,2021-02-08
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,439699.0,15.79,2021-02-05
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,456410.0,15.27,2021-02-04
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,429531.0,15.17,2021-02-03
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,982401.0,15.15,2021-02-02
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,946319.0,14.45,2021-02-01
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,592209.0,13.69,2021-01-29
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,409037.0,13.82,2021-01-28
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,326172.0,13.66,2021-01-27
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,295425.0,14.0,2021-01-26
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,160906.0,13.61,2021-01-25
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,284934.0,13.79,2021-01-22
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,195234.0,14.19,2021-01-21
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,359629.0,14.52,2021-01-20
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,324470.0,14.54,2021-01-19
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,263123.0,14.31,2021-01-15
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,486560.0,14.71,2021-01-14
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1087150.0,14.55,2021-01-13
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1037047.0,14.15,2021-01-12
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,281509.0,13.49,2021-01-11
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,433963.0,14.03,2021-01-08
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,303258.0,13.64,2021-01-07
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,505870.0,13.66,2021-01-06
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,507966.0,13.93,2021-01-05
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,443496.0,14.15,2021-01-04
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,58785.0,14.32,2020-12-31
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,137193.0,14.38,2020-12-30
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,325661.0,14.4,2020-12-29
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,681198.0,14.34,2020-12-28
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,42461.0,14.03,2020-12-24
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,133329.0,13.94,2020-12-23
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,134126.0,13.96,2020-12-22
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,316068.0,14.02,2020-12-21
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,181291.0,14.55,2020-12-18
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,198984.0,14.45,2020-12-17
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,433641.0,14.61,2020-12-16
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,662068.0,14.39,2020-12-15
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,483896.0,14.12,2020-12-14
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,472404.0,14.22,2020-12-11
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,271454.0,14.23,2020-12-10
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,428905.0,13.8,2020-12-09
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,763922.0,13.91,2020-12-08
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,229594.0,13.56,2020-12-07
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,478783.0,13.69,2020-12-04
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1406166.0,13.82,2020-12-03
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,1007438.0,12.8,2020-12-02
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,407713.0,13.01,2020-12-01
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,586731.0,12.73,2020-11-30
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,192084.0,13.06,2020-11-27
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,235739.0,13.2,2020-11-25
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,365010.0,13.17,2020-11-24
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,499817.0,12.99,2020-11-23
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,622678.0,13.47,2020-11-20
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,261734.0,13.07,2020-11-19
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,280522.0,12.86,2020-11-18
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,506065.0,12.93,2020-11-17
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,285624.0,12.7,2020-11-16
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,245582.0,12.64,2020-11-13
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,290301.0,12.15,2020-11-12
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,381395.0,12.25,2020-11-11
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,546134.0,12.43,2020-11-10
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,552129.0,12.27,2020-11-09
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,275 (alumina,CBD,Public,211931.0,12.25,2020-11-06
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,95 (metal),CBD,Public,1936943.0,5.63,2021-04-01
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,95 (metal),CBD,Public,3473239.0,5.82,2021-03-31
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,95 (metal),CBD,Public,3308460.0,5.83,2021-03-30
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,95 (metal),CBD,Public,2467948.0,5.79,2021-03-29
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,95 (metal),CBD,Public,4012545.0,5.49,2021-03-26
"Companhia Geral do Minas (Aluminum Co. of America: 79%, others: 21%)",Brazil,Aluminum,"Po�os de Caldas, Minas Gerais State",-21.8,-46.567,95 (metal),CBD,Public,3123632.0,5.17,2021-03-25
